variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
chronic_lung_disease,,,df1a8854bfd59c709a8a4bdb8449318f6c355cc3f3f66876b3cfdde09b097121e3627484e283e0e78f5d7f054e7d7a6ee68eded998f47af8d5508ee8b81725a1,,,Chronic lung disease,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,chronic lung disease,group26,"c9b7ba,1.0;7184b1,0.85"
dht_chronic_lung_disease,,,72011872c6070e19a6d8287960908d3a26c8d87c969684be80f24a59f2cffce44adc533beb03805018bf99f341ec860d48352879408bae672cec0461bbc9b7ba,,,Chronic lung disease,,"0,No;1,Yes; 98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,chronic lung disease,group26,"1725a1,1.0;7184b1,0.85"
cc_clung,,,d9cbf190b2b599200c7d5687e3cf619155b0af3b30b147963d1c73d72762306e1689bbdd9c3ee11a591d2627c260903912023c9241bb673eba2027675c7184b1,,,Other chronic lung disease,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,chronic lung disease,group26,"1725a1,0.85;c9b7ba,0.85"
hbp,,select one,2338b8663584a9c9bbd8f5bf9e210ce297835ae373fb6ee31d2517fdfd552802e88eb383d56a0b39b9c36d45e8c66a8088ede47ab5487d6c13a9fac57bb2fde9,Your Medical Conditions,4,High blood pressure or hypertension (except that occurred during pregnancy and did not last after pregnancy)?,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"pregnancy,hbp,hypertension,high blood pressure",group27,"7261fb,1.0"
hbp,,,63928ef40c8dd4d672bb2225c9c020567c61372e7b90b8d9aeacee2a06a615998d60cab2819a5bbabfea802b39281819ca42339fe6c61177ad8a4822077261fb,,,High blood pressure or hypertension (except that occurred during pregnancy and did not last after pregnancy)?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"pregnancy,hbp,hypertension,high blood pressure",group27,"b2fde9,1.0"
dht_cardiovascular_disease,,,56f85d14561ed68121b296eb768ee287913d1a5e56b43a785f481a1f7603b7ebbb07e511b836a1dbceb627db346fbdd969fbebdb95db029ac94ce659537bf88c,,,Cardiovascular disease,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"dht_cardiovascular_disease,cardiovascular disease",group28,"9ffab0,1.0;50f64b,0.79"
cardiovascular_disease,,,509987770996ad34266551c8cdf5e7e6e32be95f19fb5a87c7aea441b53441da129d24e45666b78a20991fb690224b9a92a285890e083ec20208f1bbd99ffab0,,,Cardiovascular disease,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,cardiovascular disease,group28,"7bf88c,1.0;50f64b,0.79"
cc_cvd,,,bfaea681adb051bdc443664a1a1bef40f44be1d5626fdaeb4ce4f0345241763e90fd2284d8472ca5c3fad06c9714ebf1bc54425bb8bc6e646383c4f6b750f64b,,,Cardiovascular disease (CVD or heart disease),,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"heart disease,cardiovascular disease,cvd",group28,"7bf88c,0.79;9ffab0,0.79"
alc,Alcohol use,radio,1e29007baddf4364af59eb4af8d7dd8c110c043e89699882142dc288eb9702e9879851092ff558d0b4af74aa8add87261a90170c3b53d029825448fd445973ec,,,How often do you have a drink containing alcohol? ,,"1, Never | 2, Monthly or less 2-4 times a month | 3, 2-3 times a week | 4, 4 or more times a week",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"alcohol,drink",group29,"99ec41,0.88;e2e2f9,0.75"
alcohol,,,cc3c2bb9704eff281cb062f73252ef0870a13d32253ad88d1d2679ab513009e9bb60d40ad5ecf4fc3b3fc4ef7d79080e5b7e6559aab564ab030551794a99ec41,,,How often did you have a drink containing alcohol in the past year?,,"0,Never|1,Monthly Or Less|2,Two To Four Times Per Month|3,Two To Three Times Per Week|4,Four Or More Times Per Week",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"alcohol,past year,drink",group29,"5973ec,0.88;e2e2f9,0.7;ad6cdd,0.91;c636ed,0.94"
alcohol_daysperweek,|https://www.drugabuse.gov/sites/default/files/audit.pdf| Alcohol Use Disorders Identification Test (AUDIT) |,,75e0816ae9a6098d340c3eef8bee7eeff40158ec857908aa9ab13273bb7fa885de7acacee80b31a98422b4755a6c9d404031d300ee1887f32fbd2f439fe2e2f9,,,How often do you have a drink containing alcohol?,,"0, Never|1, Monthly or less|2, 2-4 times a month|3, 2-3 times a week|4, 4 or more times a week|5, Don't know or refuse to answer",,,,,,,alcohol_and_tobacco,,,Alcohol and Tobacco/Nicotine Use,radio,,,,,[lifetime_use_alcohol] = '1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"alcohol use disorder identification test,default,drink,alcohol_daysperweek,audit,site,alcohol",group29,"5973ec,0.75;99ec41,0.7;ad6cdd,0.7"
how_often_do_you_have_a_drink_containing_alcohol,How often do you have a drink containing alcohol?,text,0622f813b4eac5fdc0b2cb7d58e0f4ffc72ae0164608f1bb94de43be4c6fd82a1db0f5b65769831ecfdb1a87e01e46a421f056e9ac40d8d299e8cfd2c8ad6cdd,,,,,"[""never"",""monthly_or_less_than_2_to_4_times_a_month"",""2_to_3_times_a_week"",""4_or_more_times_a_week""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"how_often_do_you_have_a_drink_containing_alcohol,alcohol,drink",group29,"99ec41,0.91;e2e2f9,0.7"
dht_alcohol_frequency,,,e26fe517acba3f2c0017c098af2dfc648ae316dbb8fd9f7a99e91309d0468d300b933399b885cb0638ffb8ab53d541d806e667cfd1a0899e217e537b40c636ed,,,How often did you have a drink containing alcohol ?,,"0,Never;1,Monthly Or Less;2,Two To Four Times Per Month;3,Two To Three Times Per Week;4,Four Or More Times Per Week; 98, Don't know; 99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"alcohol,drink",group29,"99ec41,0.94"
cc_asud_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,cae4fc643a010d20be4f4069fd9fb6ee7ddc6e885f1df4a8c5c99c44a1247e6febb7120427380dd6cf87c2f649f2d84f208ded8a15437fe55a1eb1cfa5e041c6,,,Alcohol or substance use disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,,,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"pdf,substance use disorder,toolkit_content",group30,"c2ac4f,0.72"
cc_asud,,,61aa892e467bfab79b28c085c6a72a1ceb525471aceaebfe15814abd36aeeb1030fb1484069c7f3a2c6e8210712ad7e29f722209f022819276621a2f803c4f10,,,Alcohol or substance use disorder,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"alcohol,substance use disorder",group30,"355a1a,0.84;c2ac4f,1.0"
alc_subs,Do you currently have any of the following  conditions? -Alcohol or substance use disorder,radio,edcb491e126ee2f0230b239137b39340fe552162552d34fb2a8902288334e8e61e97833edb148f407f8f8441bf9126ed5b57395c4ec92a32d5045c420e355a1a,,,Alcohol or substance use disorder,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"condition,substance use disorder",group30,"3c4f10,0.84"
dht_alc_sub_abuse,,,92769f841c56e988ca97848cacb85fc9d72b3e5d049dbc996817cb56ac5740793428effb99dcca7a5a7b6d251f16eb98f3964baa8c663429c6b486fc5cc2ac4f,,,Alcohol or substance use disorder,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"alcohol,substance use disorder",group30,"e041c6,0.72;3c4f10,1.0"
30113-insurance_plan,Insurance Plan Type,categorical,4fcb9f44a5a04109c3145e99f4af0e6b31cbc15179d5d25c4ecfaa52684087c540d97b845f8d68bd8688469a5adcec3a51e898722db3aaaf3b8eb4b813d85bf7,,,What kind of plan are you covered by?,true,"1, Insurance purchased directly from an insurance company (by you or another family member); 2, Insurance through a current or former employer or union (by you or another family member); 3, Medicare, for people 65 and older or people with certain disabilities; 4, Medicaid, Medical Assistance, or any kind of government-assistance plan for those with low incomes or disability; 5, TRICARE or other military health care; 6, Veterans Affairs (VA) (including those who have ever used or enrolled for VA health care) ○ Indian Health Service; 7, Any other type of health insurance or health coverage plan; 999, Prefer not to answer",,,,,,,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"kind,plan",group31,"f7d125,0.71"
hi_coverage_type,,,416007cb1ca481db20c18e870d7095efa7cb570f9e4c694ebdcdad633317f0f0e379d9685d31d14fc2ed92fd5fdc4d272aed0738b1b1c35fb7b7cb6bb7f1c38b,,,What is the primary kind of health insurance or health care plan that you have now?,,"0, I do NOT have health insurance| 1, Private (purchased directly or through Employment)| 2, Public (Medicare, Medicaid, Tricare) | 98, Don't know | 99, Prefer not to answer",,,,,,,,Insurance Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"health care plan,health insurance,primary kind",group31,"f7d125,0.78;9ffbad,0.77;4612c6,0.73"
type_health_insurance__government,,string,116aa544e3d2aebc7d40d4c9d3acd82a1c9293d210ec7b6e0d292afe1fd4b75b688e3a36a0c73ff9104c122a7be13e7e90364c0055688ef469821f1237eecbaa,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicaid Medical Assistance or other government assistance plan']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type_health_insurance__government,health insurance,type",group31,"f7d125,0.86"
has_health_insurance,,string,3e6fb88fed5c36d00c2071cad370cab4634f0d9b605b2232cd95b4ca0b9ae37f73da5c0ca3f108a561420603343d5018ad6fc44904c04a97c3bf70652b659b54,,,Are you currently covered by health insurance?,,"['Yes', 'No', 'I dont know Im not sure']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,has_health_insurance",group31,"f7d125,0.71"
type_health_insurance__medicare,,string,8f7571191b33f63eef9cf9f6235d3a8c746c9ad12764d2055713a3c8c8a5138082fe69d6a135ff265b392048f9f2c2f1075027f822f23a0a72a639e02f928144,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicare for people 65 and older or people with certain disabilities']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group31,"f7d125,0.86"
type_health_insurance__other,,string,414a462b5a7e52e53b9dfde2be77131612bd70f3c41c785dd5c7e58dec8ab524476c62b075a9a7d64e7ae0a52e74f66471e843f6c5a7cb02631e39ef447ed1a6,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Other']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group31,"f7d125,0.86"
type_health_insurance__purchased_directly,,string,bc23f4303bf53c99306a12cd3145ca6b80df952ca6513c0bf9d2af3c4f9b4927009b6c4bb85c1baec1c4cd8b8054ba329c2dc3a3cd7994e8b33061449eefd46b,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Insurance purchased directly from an insurance company']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group31,"f7d125,0.86"
type_health_insurance__military,,string,c9107bd82fc65ea798d307b24a0cc2b27a3669961bead010dbeee550e9bd89c162e44d76e41681b2840d0afd9d77fb90fdac11050eb662633d769d45290b8e3d,,,Which of the following types of health insurance do you currently have?,,"[nan, 'TRICARE or other military health care']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group31,"f7d125,0.86"
type_health_insurance__not_sure,,string,da4ec8d4571536d97318d56f6c76a65d2bf957dad7e274cb1a69a1fc4410c053addc1932292c8c10dcd44813668fa55ba864d88e8247e6bc365de4a56151568d,,,Which of the following types of health insurance do you currently have?,,"[nan, 'I dont know Im not sure']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance,type_health_insurance__not_sure",group31,"f7d125,0.86"
insurance,,,0690e98e4af797407b698ef2f5af46c854ef1db3720fddc7ac937e9d3582b455a5d0bce5e383d6fcfbd5e8028743b3a74411f93ec42dd66de1734e2b9af7d125,,,What kind of health insurance do you have?,,"1, Private insurance | 2, Public insurance | 3, None",,,,,,,,,,Insurance Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,"health insurance,insurance,kind",group31,"d85bf7,0.71;f1c38b,0.78;eecbaa,0.86;659b54,0.71;928144,0.86;7ed1a6,0.86;efd46b,0.86;0b8e3d,0.86;51568d,0.86;9ffbad,0.71;dcebe4,0.84;4612c6,0.73;588220,0.86;b0e081,0.86"
30112-insurance,Insurance Status,categorical,5719c4ccf1c9620399bf2bb3aaa23c1574e774868987a3c758548b210f6a79f8f38de07260fc01e0cf774f3de05152eed8c0eeb4f783839f1b2da447d99ffbad,,,Are you covered by health insurance or some other kind of health care plan?,true,"1, Yes; 2, I don't have health insurance (Self-Pay); 3, No; 5, I don't know; 999, Prefer not to answer",,,,,,Insurance Status,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"health care plan,health insurance,kind",group31,"f1c38b,0.77;f7d125,0.71"
dht_medical_insurance_short,,,859b232a7b311be630b3ffc9c24a1cac44d93c3f7a0210b8f2d65ebca4d21863ec8a8d32e1d4ae8861fbd9d1cb42e9e714d4a6ab722087e6c1a961833bdcebe4,,,What insurance do you have?,,"""1, No insurance; 2, Private/Personal Insurance; 3, Public Insurance; 98, Don't Know; 99, Prefer not to state""",,,,,,,,Insurance Status,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,insurance,group31,"f7d125,0.84"
what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_do_not_currently_have_health_insurance,What best describes the type of health insurance coverage plan you have? Please select all that apply. | I do not currently have health insurance,text,d149ecff731fdf25204110a3db64d325b3a339eea5c3ad4da90cae136f73ca05ba1d1295ece1da36baed92a486cdcd02f26489670ff3b917c4517ada614612c6,,,,,"[""""i_do_not_currently_have_health_insurance""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_do_not_currently_have_health_insurance,type,health insurance coverage plan,health insurance",group31,"f1c38b,0.73;f7d125,0.73"
type_health_insurance__employer,,string,b7a5a344baa04537676da11546283110069233a5ef27e1232e01eec27d7e47594bf5a9753c25dc8a28fad4ee2c1d9e55c6ee76b9a423a849f06de778fe588220,,,Which of the following types of health insurance do you currently have?,,"['Insurance through a current or former employer or union or through a family members employer union', nan]",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group31,"f7d125,0.86"
type_health_insurance__va,,string,984999cd58aad091e63007efc6422d64a4db8798adaf1af2f7505b36e15fe55ffb24588c50b770febdaca1297d825081ef0a4d5086f7ada0be4c9093e4b0e081,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Veterans Affairs VA']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group31,"f7d125,0.86"
deaf,,,695fb2fcf2db7c2101b2efce922ec8aec05daa8bb2612c98692279e1f59125768388226c58e144186ad545c3f29d743e2b3ad2521c5ad5d04282bf7b475b6298,,,Are you deaf or do you have serious difficulty hearing?,,"1, Yes | 0, No",,,,,,,,,,Disability Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,difficulty,group32,"6dae84,0.93;446732,1.0;1ef119,1.0;521f69,0.84;eac8e2,1.0;1b2421,0.87"
30117-deaf,Deaf Status,categorical,9b5db75eaa3bac6a973a3fb8469ea2331827a7fd76b28315ed79198280bdeadb469e306bac9e6b6e401986a244e472fcdf8dab30be7daedd4986c5cd526dae84,,,Are you deaf or do you have serious difficulty hearing?,true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,difficulty,group32,"5b6298,0.93;446732,0.93;521f69,0.84;eac8e2,0.93;1b2421,0.83"
hearing,,,574ae8ebfd513e47d553353d2dc3c64dec9d8d31ea9bc0387d5ae581f373b4b428fa4d8d68899c4c1320cdc7642180945515c13351c8c6133b6bc07cb3446732,,,Are you deaf or do you have serious difficulty hearing?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,difficulty,group32,"5b6298,1.0;6dae84,0.93;1ef119,1.0;521f69,0.84;eac8e2,1.0;1b2421,0.87"
dht_deaf,,,15b6d561a4769468d9c5e090a0db9edcd66cfe0fc3e6405f0ca3e9120ad49e5134e1d9fd063e09deee7be4d4b76264f2a84d542223689e37967262ee331ef119,,,Are you deaf or do you have serious difficulty hearing?,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,difficulty,group32,"5b6298,1.0;446732,1.0;521f69,0.84;eac8e2,1.0;1b2421,0.87"
deaf_diff,,,9ffa128253fb193f8e2aed65ca9210bdf01fe16fa062d45f7c0d08273df494a1996229e96d6da146eb442daa0b2651372896ad8282c9d2d3b627487800521f69,,,"(0-12+) Does this child have deafness or problems with hearing? / (15+) Are you deaf, or do you have serious difficulty hearing?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"hear,difficulty,problem,deafness,child",group32,"5b6298,0.84;6dae84,0.84;446732,0.84;1ef119,0.84"
disability_deaf,,,7e362de600ca8a5b57f1b8f87f200d5ef40be4b2dd204f38683f609c49396b8973902edf2dc6fd1eef1926a14223d055067b768fbff58eff897f692988eac8e2,,,"Are you deaf, or do you have serious difficulty hearing?",,"1, Yes | 0, No",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"difficulty,disability_deaf",group32,"5b6298,1.0;6dae84,0.93;446732,1.0;1ef119,1.0"
disability_deaf_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,049a2bf3b4f9879d5faefd6a60916b05253d59798bb2ca969203dcd0060af1dcc775d198833e3721a42b60c2f94930cc1c58604b4d8820c69e18b6099b1b2421,,,"Are you deaf, or do you have serious difficulty hearing?",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,,,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"disabilityandhealth,difficulty,ncbddd",group32,"5b6298,0.87;6dae84,0.83;446732,0.87;1ef119,0.87"
dht_blind,,,91ed6f4f6d50fde803212b46e253c5be8d8f19599ac5c89f4fbd278c923c8e50297ba1c69c547b43a8456ffe01bb3343133b6cba9e8e033f9ea58ff738b480c4,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"difficulty,glass",group33,"332565,1.0;dcd87c,1.0;f7c72d,0.86;491384,1.0;5188d8,0.91"
vision,,,f12381590cdfe154f4955c659facce1b19e82cde5cfe4052bb5e4939a86559d808f82af60616d8741655de0054309f8ff445d9464b68730250aed20e5e332565,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"difficulty,vision,glass",group33,"b480c4,1.0;dcd87c,1.0;2a6fec,0.94;f7c72d,0.86;491384,1.0;5188d8,0.91"
blind,,,ea8356b0915594348ec504f4b4f32e3ecebe9cd5bfa05af0cda73f8a2352d761fe2fb28129e3aa68227a958ea142e9a8d00929963f1fa09eb3550dd736dcd87c,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,,,,Disability Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,"difficulty,glass",group33,"b480c4,1.0;332565,1.0;2a6fec,0.94;f7c72d,0.86;491384,1.0;5188d8,0.91"
30118-blind,Blind Status,categorical,216bee7559593476bd4457ce4abd942e080a99f330a1f82ed990957cb05ba3f0fae74a629b01914b7f13a8564e8698a8175e5fa15a45ab377db3b6b6782a6fec,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"blind status,glass,blind,difficulty",group33,"332565,0.94;dcd87c,0.94;f7c72d,0.84;491384,0.94;5188d8,0.85"
blind_diff,,,96a9b06ed265b36204fe0477eb7b71a99e7f258524446b11b884aa72f8f5e8ae06d24de7c71d58339ea0c31e192df7dd069dae769a28a3637834489063f7c72d,,,"(0-12+) Does this child have blindness or problems with seeing even when wearing glasses? / (15+) Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,blindness,glass,problem,child",group33,"b480c4,0.86;332565,0.86;dcd87c,0.86;2a6fec,0.84"
disability_blind,,,012f1b6ed70edd9d2296c41b207230d840be10557358ce749543387f4a189dd857cc50ebe82804ca0b39ee1e4119624092e74c472d20b9214aa1a5feb6491384,,,"Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"difficulty,glass",group33,"b480c4,1.0;332565,1.0;dcd87c,1.0;2a6fec,0.94"
disability_blind_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,92b9daceaeffd70d187ab268ca564acb7bf458f5d2efa9cd8832381e553120287c769432f8c66e229bc9fdf3099b793e35784202e2b9583a9eba1bfc925188d8,,,"Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,,,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,disabilityandhealth,glass,ncbddd",group33,"b480c4,0.91;332565,0.91;dcd87c,0.91;2a6fec,0.85"
30119-concentrating,Difficulty Concentrating,categorical,0b257c6d2c01c60610f875006d69b741878b287fd01124e6a406fbc5298bfdf961b7d0e205df8a52a9a94321641209dae71c3699f9434ba0f648e401b1e7f25b,,,"Do you have serious difficulty concentrating, remembering, or making decisions (because of a physical, mental, or emotional condition)?",true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"emotional condition,remember,difficulty,decision",group34,"c52e45,0.89;c24247,0.83;ffcf0e,0.9;b9ccfd,0.79;0b79a0,0.86"
conc_diff,,,6de9e9a13df9b6f610670b2744b86d6a89d9ffe88ac58a8fcd9d08125e51db4b2119e0e672d924787c033c2c25b124b0777e97f7452e59b2c6b984f367c52e45,,,"(6-12+) Does this child have serious difficulty concentrating, remembering, or making decisions because of a physical, mental, or emotional condition? / (5+) Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions? ",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"emotional condition,difficulty,remember,child,decision",group34,"e7f25b,0.89;7bdba4,0.89;ffcf0e,0.89;0b79a0,0.87"
disability_decisions,,,14bb948de3455bf35e86bf5ff2fbffeb53026e7c3d92c52ad0134ec003ecaa73a75b7ddc716abc17a7a1a0016f6e7cac675af2abfefaf71e939c3edd53c24247,,,"""Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions? (5 years of age or older)""",,"1, Yes | 0, No",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"emotional condition,difficulty,decision,age,remember,disability_decision",group34,"e7f25b,0.83;7bdba4,0.91;ffcf0e,0.91;0b79a0,0.99"
dht_memory,,,e7e07c90a4ec1e3e8e9d49d138b59e92e85bfb2ea979245eb22605fa150a41e1757dc41ba2a8ac35acc33271fc3662fb329530a76e699f1f1f335ac2997bdba4,,,"Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions?",,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"emotional condition,difficulty,dht_memory,remember,decision",group34,"c52e45,0.89;c24247,0.91;ffcf0e,1.0;b9ccfd,0.88;0b79a0,0.94"
doctor_shopping,,,7054e7023efbad54e3edc74d560534bb2d471d8316564a673e77ea04504603370368ad87354bf84b45d7fedf84ad5e158cfaa00fef4e134ddad4ae2ff16840cd,,,"Because of a physical, mental, or emotional condition, do you have difficulty doing errands alone such as visiting a doctor's office or shopping? (15 years old or older)",,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"emotional condition,difficulty,errand,shop,doctor",group34,"6f48fe,0.93;cb1003,0.93;edba55,0.82;d04881,0.99;3fd45b,0.95;84e371,0.9;b9ccfd,0.7"
