variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
chronic_kidney_disease,,,a5db769aa6284981f47c06a43dcbca1c34a435aafa85e04cd3a27d738fecbcacae2cdb8873aa525c9ccfff2119cead08409ef31aca2e0a11e771564b4cb911ad,,,Chronic kidney disease,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,chronic kidney disease,group27,"a6a99f,0.65;5e1123,0.53;3d5a6b,0.94;5319e9,0.56;58822d,1.0;c53c8f,0.55"
dht_copd_opd,,,62871acd45c2dddae11fab7aab349855ff15e3e65196a50d711306a5eb07dbc14788318d3cd0c245f98814b17fc8b05733d8a03f6b1fac3d6075e041d1a16b24,,,"Chronic obstructive pulmonary disease (COPD) including emphysema, chronic bronchitis, obstructive pulmonary disease?",,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"copd,obstructive pulmonary disease,emphysema,chronic obstructive pulmonary disease,chronic bronchitis",group27,"306e9a,0.87;18d12f,0.93;8b0af6,0.79"
30103-conditionsrisks-22,Following underlying conditions or risk factors selected;Chronic kidney disease,categorical,87da899937f298e3f542e1eb0ae718d72b240bd33aac1a373aa23aa64473f85f1a742373b5944175dbe87510c24711bca4714310cf531ebd45d2c6bcda5319e9,,,Do you have any of the following underlying conditions or risk factors? Chronic kidney disease,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Medical History,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"chronic kidney disease,risk factor,condition,kidney disease",group27,"a6a99f,0.54;3d5a6b,0.56;b911ad,0.56"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__high_cholesterol,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | High cholesterol,text,ac3d49d405b67598d89ed0be84c62b3471c0a65a141016a94441795a046c1eb4e6dda8e07a0842bf284c4ad9dad766030a2a6c35ac63ddc094d51ec97cdc1f52,,,,,"[""""high_cholesterol""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,high cholesterol,point,have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__high_cholesterol,life",group27,"366daa,0.55"
cc_clung,,,d9cbf190b2b599200c7d5687e3cf619155b0af3b30b147963d1c73d72762306e1689bbdd9c3ee11a591d2627c260903912023c9241bb673eba2027675c7184b1,,,Other chronic lung disease,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,chronic lung disease,group27,"1725a1,0.85;c9b7ba,0.85"
access_doctor,,select one,7a918c04ee720d6fd900077967d7c02a63d9cf9c2de6b1ec3fa23e99fe0e25d4c849053667a58cfef73926d5d70b029f44924a96546b4139d75f56336c44a16f,Weekly COVID-19 Citizen Science Survey 3,9,Do you know how to get an appointment to talk with a doctor or healthcare provider?,true,Yes;No;I don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 3.csv,RADx-DHT,"healthcare provider,appointment,doctor",group27,"366daa,0.55;65058e,0.53;0e86f0,0.58"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__emphysema,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Emphysema,text,1d182f20da1d2ea6517b0b92307d138b225f27aa44ae85685e09e8545ab90ea9d64d5c202eb310a55ec2cbe4360e6cd599347f881346ed2dc47b6c246ad58707,,,,,"[""""emphysema""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__emphysema,healthcare provider,point,emphysema,life",group27,"366daa,0.55"
did_you_seek_medical_help_from_a_healthcare_provider_testing_facility_or_healthcare_facility,"Did you seek medical help from a healthcare provider, testing facility, or healthcare facility (like a hospital) <span style=""text-decoration: underline;"">as a result of your flu-like or coronavirus-like symptoms?</span>",text,048704713c29b959a2845d9d7fdc2f29d91be60dbc20b8750ce85b651f44fc1ddda4b6eb6d08784147b960fb6d532de76144fcc3d73b0c71a7e1ee07cb6eaf47,,,,,"[""yes"",""no""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"did_you_seek_medical_help_from_a_healthcare_provider_testing_facility_or_healthcare_facility,healthcare provider,coronavirus,medical help,flu,hospital",group27,"0e86f0,0.52"
access_doctor,,select one,30fe8a143608e34e0c8ad3f540440655dc37878f91b3483860ed23ffd04f162200f5d1f2921fe2b3bd705a12039e54ae4c714b5f03c7eca2544d621c84bd488f,Weekly COVID-19 Citizen Science Survey,10,Do you know how to get an appointment to talk with a doctor or healthcare provider?,true,Yes;No;I don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey.csv,RADx-DHT,"healthcare provider,appointment,doctor",group27,"366daa,0.55;65058e,0.53;0e86f0,0.58"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__depression,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Depression,text,a34a31da70a994acb11b90cd0720b54949ebf4922d9ef485bcdca0f7e64622693b7794b9ecb993bb90fa2bf673c3cf9f3c5c5f519bc0a4f41d9309dcaff15772,,,,,"[""""depression""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__depression,depression,life",group27,"366daa,0.52"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__asthma,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Asthma,text,c5f3b8fc2f793627e03b6809e8fa554e1066b2865ef39c4f3f73bbe3ce6f262b4906d6d4a4fc6f5e0f355f12b5bddb6541d6e1ebbecf380f673f3d07d46e85a6,,,,,"[""""asthma""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,life",group27,"366daa,0.54"
dht_copd,,,c3df44c682ce559a81eab48458d11af831e28b586ee8d02d2164422b21d8411116de7fa56f55b65a414dac90094b1e572bd6cbbe34b4f0e7e3411dfb312c1f2f,,,Chronic obstructive pulmonary disease (COPD),,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"chronic obstructive pulmonary disease,copd,dht_copd",group27,"306e9a,1.0;8b0af6,0.82"
trust_doc_2, CEAL,,f9b2d69a9d43267d136cc49840963ed128cfdd72510318fda881b61a7abf94c54c44fc730c0d3d3dae3ee34de66714b5ffeba84003140e85d1dcbd3e3b65058e,,,Your doctor or health care provider,,"0,Not at all|1, A little | 2, Somewhat | 3, A great deal|4,Don't know| 99, Prefer not to answer",,,,,,,tier2_trust,,,How much do you trust each of these sources to provide correct information about COVID 19?  (Select one response for each row.),radio,,,,,,,trusted_source_list,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"trust_doc_2,health care provider,ceal,doctor",group27,"e9821a,0.53;44a16f,0.53;bd488f,0.53;598669,0.53"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__heart_failure,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Heart failure,text,c4271dac9ad09848fe04d834638315c04106817bea4332f1c3fcf5321dd42ea18624de0ac85ebbea281639566c6d5089a91a0d0e890ec9443cf357bf557e6030,,,,,"[""""heart_failure""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__heart_failure,point,life",group27,"366daa,0.54"
access_doctor,,select one,3ef2913211167d5f9c93c68913cc65ffa4ef4b50ba5739fd3d8c2670f3127197823986280dd32b822e75df09788cf555126e7cba8303bffc1d00211e7b598669,Weekly COVID-19 Citizen Science Survey 2,9,Do you know how to get an appointment to talk with a doctor or healthcare provider?,true,Yes;No;I don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,"healthcare provider,appointment,doctor",group27,"366daa,0.55;65058e,0.53;0e86f0,0.58"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__chronic_obstructive_pulmonary_disease_copd,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Chronic obstructive pulmonary disease (COPD),text,1fe40f63709ffaa310646513d8c73e850abbdd49998c9534280184566435b30b4250a6b6df28109373d653c9d113fbd93539c71c9e4e49868a3b3318798070e3,,,,,"[""""chronic_obstructive_pulmonary_disease_copd""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,copd,healthcare provider,chronic obstructive pulmonary disease,life",group27,"366daa,0.52;306e9a,0.66;8b0af6,0.61"
financial_healthcare,,,5d310213eb0596a90048c010626acfd87022f432eb0267621c962a3187216eb45dca9999c1684b2d313b5b64c22f592732b354b4ae1c150350fc635caf0e86f0,,,See a healthcare provider if you or your family needs it,,"1, Not difficult | 2, Somewhat difficult | 3, Very difficult | 99, Prefer not to answer",,,,,,,tier2_parent_guard,,,How difficult is/was it to meet each of the following needs for you and/or your family during the COVID-19 pandemic (since March 2020)?,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"healthcare provider,family",group27,"e9821a,0.58;9dfeb7,0.53;cfce84,0.52;44a16f,0.58;6eaf47,0.52;bd488f,0.58;598669,0.58"
dht_chronic_kidney_disease,,,3102dbbb078e7abb287fc41875824cd2425bac48cf7f0c4a1bd7dab82ce17e99252fde7c175d327089545433b2a6ab4f4a8cf3d4d7f499c8816e2dd7bc58822d,,,Chronic kidney disease,,"0,No;1,Yes; 98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,chronic kidney disease,group27,"a6a99f,0.65;3d5a6b,0.94;b911ad,1.0"
30103-conditionsrisks-23,Following underlying conditions or risk factors selected;Chronic lung disease,categorical,45ea10b2628c0aa43093aeb1783d6585107ff7d1eaf5d133103880d28efaedab165feef37ce56f6c791e62e81f253d0c8367f90403688a1892b4a67d06a81e36,,,Do you have any of the following underlying conditions or risk factors? Chronic lung disease,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Medical History,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"risk factor,chronic lung disease,condition,lung disease",group27,"1725a1,0.51"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__coronary_artery_disease,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Coronary artery disease,text,aeaa4570e70e6a7695f6a65cbd03c7d2dc8259192411073f78376de4b83bd089a69f80af39898bdb936dd69f575901847ef128bb15d4ccd0c82ddb138d3c8acd,,,,,"[""""coronary_artery_disease""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,coronary artery disease,point,life",group27,"366daa,0.55"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__cardiovascular_disease_cvd,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Cardiovascular disease (CVD),text,9e32e8a98df6bb5e77deda1749219e71eeee3ba7eb11736d78db5af918fe496573289558760c436670837740a2a4876a507018ea2f89066d215ba0b4d1b71772,,,,,"[""""cardiovascular_disease_cvd""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,point,cvd,have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__cardiovascular_disease_cvd,life",group27,"366daa,0.55"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_these_health_conditions_below_at_any_point_in_your_life__hiv_or_aids,Have you been diagnosed by a healthcare provider with any of these health conditions below at any point in your life? Please select all that apply. | HIV or AIDS,text,0e8b8d0a54468192dccff26c1b82d08839a2b5f3a3523750ced32df7b70924d38d56437f42cd35b7d6c262d772e5f93b2ff2ddfe6dbc19ad1d0d0a6d188e41d0,,,,,"[""""hiv_or_aids""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,aid,point,have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_these_health_conditions_below_at_any_point_in_your_life__hiv_or_aid,life",group27,"366daa,0.53"
diagnosis_chronic_kidney_disease,Indicates that the participant reported having been diagnosed with Chronic kidney disease,categorical,bea842cec7ae64e457d747f399ef535aa3b89a222f4002159cda38b2f7dcf2a248decb9c21323b83a747f5562a5017a94d1f9c0a024a4d4150c21998b2c53c8f,,,Have you been diagnosed with any of the following?,,"1, Yes;
0, No",,,,,,,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"chronic kidney disease,participant,follow",group27,"a6a99f,0.56;3d5a6b,0.55;b911ad,0.55"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__cancer,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Cancer,text,f453cef1d3f1709a57108dedf32880a577cf5153415451bb9ed69d3163c8d29e8782b08eed2895f3f33c6a08714cb7f44e4ffd0bb60dc79f410b3fb91b5dcd34,,,,,"[""""cancer""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,point,life",group27,"366daa,0.55"
cc_hypertension,,,6c960a2ebb233df700d8e054c970c4619877cdf3c0b1a4f3fe12d75214f9687c1b364b7b6e63ec54ee4e0da0a80222ab777e37689ad55ffbf58a092efde90561,,,"Hypertension (HTN, high blood pressure)",,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"htn,high blood pressure",group28,"7261fb,0.67;b2fde9,0.67;63b56a,0.62"
hbp,,,63928ef40c8dd4d672bb2225c9c020567c61372e7b90b8d9aeacee2a06a615998d60cab2819a5bbabfea802b39281819ca42339fe6c61177ad8a4822077261fb,,,High blood pressure or hypertension (except that occurred during pregnancy and did not last after pregnancy)?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"pregnancy,hbp,hypertension,high blood pressure",group28,"e90561,0.67;b2fde9,1.0;770f3f,0.58;437b07,0.58;63b56a,0.52"
hbp,,select one,2338b8663584a9c9bbd8f5bf9e210ce297835ae373fb6ee31d2517fdfd552802e88eb383d56a0b39b9c36d45e8c66a8088ede47ab5487d6c13a9fac57bb2fde9,Your Medical Conditions,4,High blood pressure or hypertension (except that occurred during pregnancy and did not last after pregnancy)?,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"pregnancy,hbp,hypertension,high blood pressure",group28,"e90561,0.67;7261fb,1.0;770f3f,0.58;437b07,0.58"
cc_hypertension_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,99a25987e35618fe39455e7faa8b0f8f5565efd38e8a1613b72289e13f1db178258bcc3cf3f8e5ac3690d1ea30c3a8e2fbaf31a65145d97c8e7a3c9318770f3f,,,"Hypertension (HTN, high blood pressure)",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,,,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"pdf,htn,high blood pressure,toolkit_content",group28,"7261fb,0.58;b2fde9,0.58;63b56a,0.58"
hyperten,,,94c92870dff5d676efb70940aaed79023260d57be4ec085085607755a6e7ff559ec73c7059905b6e2de3d6417b58fe9953f565e5c610b4ee00d93f48f2437b07,,,Hypertension,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,hypertension,group28,"7261fb,0.58;b2fde9,0.58;63b56a,0.56"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__high_blood_pressure_also_called_hypertension_htn,"Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | High blood pressure, also called hypertension (HTN)",text,748597775dfd3f4bd6b9b44dfbcdf68994323cffbefc8c0d8314252faa88caa004da499b38599eaaab6c2278e19d0bc3347066576a4eef94af32e10ce563b56a,,,,,"[""""high_blood_pressure_also_called_hypertension_htn""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,healthcare provider,htn,have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__high_blood_pressure_also_called_hypertension_htn,hypertension,high blood pressure",group28,"e90561,0.62;7261fb,0.52;770f3f,0.58;437b07,0.56"
cc_cvd_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,d00cb97d040056d5de9c973ba6ef848251e89e54993b1a7ae0cc6cfdd2719d836148ee9261c5ed1f9c5adaa22117481be6c64f3199a189cd42a240ad3eb0f566,,,Cardiovascular disease (CVD or heart disease),,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,,,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"pdf,heart disease,jhu community survey,cvd,cardiovascular disease,toolkit_content",group29,"e7823f,0.51;9ffab0,0.62;7bf88c,0.62"
30103-conditionsrisks-5,Following underlying conditions or risk factors selected;Cardiovascular disease,categorical,13aa37f2f15b7a571744c5641cacf423b4e4a0090c77fd0d5a57ce57c91a976433b17aa12f2993a29e8dfb17c61c1d13491d29a2d60dabf22d621fdf1ee7823f,,,Do you have any of the following underlying conditions or risk factors? Cardiovascular disease,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Medical History,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"risk factor,disease,cardiovascular disease,condition",group29,"b0f566,0.51;50f64b,0.5"
cc_cvd,,,bfaea681adb051bdc443664a1a1bef40f44be1d5626fdaeb4ce4f0345241763e90fd2284d8472ca5c3fad06c9714ebf1bc54425bb8bc6e646383c4f6b750f64b,,,Cardiovascular disease (CVD or heart disease),,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"heart disease,cardiovascular disease,cvd",group29,"e7823f,0.5;9ffab0,0.79;7bf88c,0.79"
cardiovascular_disease,,,509987770996ad34266551c8cdf5e7e6e32be95f19fb5a87c7aea441b53441da129d24e45666b78a20991fb690224b9a92a285890e083ec20208f1bbd99ffab0,,,Cardiovascular disease,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,cardiovascular disease,group29,"b0f566,0.62;50f64b,0.79;7bf88c,1.0"
dht_cardiovascular_disease,,,56f85d14561ed68121b296eb768ee287913d1a5e56b43a785f481a1f7603b7ebbb07e511b836a1dbceb627db346fbdd969fbebdb95db029ac94ce659537bf88c,,,Cardiovascular disease,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"dht_cardiovascular_disease,cardiovascular disease",group29,"b0f566,0.62;50f64b,0.79;9ffab0,1.0"
alcohol_drinksperday,|https://www.drugabuse.gov/sites/default/files/audit.pdf| Alcohol Use Disorders Identification Test (AUDIT) |,,8f827feb775891f746ff4114269600fefa074961c898c57dfc93b5b297aa44f8aaeac2801d27d1a189c20b795be868c85edaa078c835c466d6037cd81581a531,,,How many drinks containing alcohol do you have on a typical day when you are drinking?,,"0, 1 or 2|1,3 or 4|2,5 or 6|3,7, 8 or 9|4,10 or more|5,Prefer not to answer",,,,,,,tier2_alcohol_and_tobacco,,,Prescription Medication 15,radio,,,,,[lifetime_use_alcohol] = 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"typical day,alcohol use disorder identification test,default,drink,audit,site,alcohol,alcohol_drinksperday",group30,"99ec41,0.64;c636ed,0.64;0595f4,0.57;5973ec,0.68;81e713,0.6;1b2ff5,0.6;ad6cdd,0.62;a8aaab,0.59"
alcohol,,,cc3c2bb9704eff281cb062f73252ef0870a13d32253ad88d1d2679ab513009e9bb60d40ad5ecf4fc3b3fc4ef7d79080e5b7e6559aab564ab030551794a99ec41,,,How often did you have a drink containing alcohol in the past year?,,"0,Never|1,Monthly Or Less|2,Two To Four Times Per Month|3,Two To Three Times Per Week|4,Four Or More Times Per Week",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"alcohol,past year,drink",group30,"81a531,0.64;c636ed,0.94;0595f4,0.66;5973ec,0.88;81e713,0.61;1b2ff5,0.61;ad6cdd,0.91;e2e2f9,0.7;a8aaab,0.61;aa7dd1,0.54"
cross_alcohol,,,ed078f77965008160ce8575cafcc4a8cd9948b237d210419bbfa80062ddfedb30a64679588bf4675bc24cd397e535c58de929c61403245b8f27f0852d0e657c2,,,"Had an alcoholic beverage (beer, wine, liquor, etc.)? /(11-17) Had an alcoholic beverage (beer, wine, liquor, etc.)?",,"1, Yes | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"In the past TWO (2) WEEKS, has your child ... (11-17) In the past TWO (2) WEEKS, have you...",radio,,,,,,,cross_cut_exposure,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"beer,liquor,alcoholic beverage,wine",group30,"81e713,0.64;1b2ff5,0.64;a8aaab,0.64"
dht_alcohol_frequency,,,e26fe517acba3f2c0017c098af2dfc648ae316dbb8fd9f7a99e91309d0468d300b933399b885cb0638ffb8ab53d541d806e667cfd1a0899e217e537b40c636ed,,,How often did you have a drink containing alcohol ?,,"0,Never;1,Monthly Or Less;2,Two To Four Times Per Month;3,Two To Three Times Per Week;4,Four Or More Times Per Week; 98, Don't know; 99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"alcohol,drink",group30,"81a531,0.64;99ec41,0.94;e2e2f9,0.69;aa7dd1,0.53"
30107-alcohol_consume,Alcohol Use,categorical,69721113b06e35690d8d19dc91fc1ca53b84e232ccbe9b8ff83c047672533485cce96626f04b0b55a9bb8075ebcc6764eac01d49d23a7d0246b1850ab30595f4,,,Do you drink alcohol?,true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Medical History,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,alcohol,group30,"81a531,0.57;99ec41,0.66;3c4f10,0.57;e2e2f9,0.57;aa7dd1,0.51"
alc,Alcohol use,radio,1e29007baddf4364af59eb4af8d7dd8c110c043e89699882142dc288eb9702e9879851092ff558d0b4af74aa8add87261a90170c3b53d029825448fd445973ec,,,How often do you have a drink containing alcohol? ,,"1, Never | 2, Monthly or less 2-4 times a month | 3, 2-3 times a week | 4, 4 or more times a week",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"alcohol,drink",group30,"81a531,0.68;99ec41,0.88;3c4f10,0.52;e2e2f9,0.75"
cc_asud_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,cae4fc643a010d20be4f4069fd9fb6ee7ddc6e885f1df4a8c5c99c44a1247e6febb7120427380dd6cf87c2f649f2d84f208ded8a15437fe55a1eb1cfa5e041c6,,,Alcohol or substance use disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,,,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"pdf,substance use disorder,toolkit_content",group30,"c2ac4f,0.72;355a1a,0.66"
drinks_alcohol,,integer,2276cf302b551cb68a71f861e328580d7741dd257f4e9b7c2285557c526eff06b6ab2be4b234a5023c3a6cfe25b078af16a76174b2992ebfb948068b2081e713,Monthly COVID-19 Citizen Science Survey,4,"IN THE PAST WEEK: How many drinks of alcohol (one drink = one standard glass of wine, can of beer, or shot of hard liquor) did you consume?",true,|drinks,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly COVID-19 Citizen Science Survey.csv,RADx-DHT,"drinks_alcohol,drink,alcohol,beer,wine,hard liquor",group30,"81a531,0.6;99ec41,0.61;e657c2,0.64;3a49f1,0.52;e2e2f9,0.5;aa7dd1,0.6"
drinks_alcohol,,integer,4d0b2f85e551a3784e00a97aaf0606a911ff3508044e0e2b92ce12956658451d11ed2e8adf34c6ae29bf5d519d699ce4e7fe2afda33be2e5075a748c391b2ff5,Baseline Survey,7,"IN THE PAST WEEK: How many drinks of alcohol (one drink = one standard glass of wine, can of beer, or shot of hard liquor) did you consume?",true,|drinks,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"drinks_alcohol,drink,alcohol,beer,wine,hard liquor",group30,"81a531,0.6;99ec41,0.61;e657c2,0.64;3a49f1,0.52;e2e2f9,0.5;aa7dd1,0.6"
